reference_id,ref_hotel_name,hotel_id,hotel_name,room_name,main_name,bedrooms_count,room_capacity,room_quality,room_quality_category,room_class,bedding_type,bedding_config,balcony,family_room,club_room,room_view,room_area_m2,room_area_sqft
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,OCEAN FAMILY CLUB,OCEAN FAMILY CLUB,,,club,very_high,other,,,,1.0,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean View Family Deluxe Room with Murphy Wall Beds - includes Wild Wadi Waterpark™ and KiDS Club access - Half board included ,Ocean View Family Deluxe Room with Murphy Wall Beds,,,deluxe,high,room,,,,1.0,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean View Deluxe Room with Private Balcony - includes Wild Wadi Waterpark™ and KiDS Club access - Half board included ,Ocean View Deluxe Room with Private Balcony,,,deluxe,high,room,,,1.0,1.0,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Club Room Balcony (Ocean),Club Room Balcony,,,club,very_high,room,,,1.0,,1.0,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean View Club Room with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Breakfast included in the price ,Ocean View Club Room with Club Lounge access,,,club,very_high,room,,,,,1.0,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Club Room (Family | Ocean),Club Room,,,club,very_high,room,,,,1.0,1.0,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean Balcony Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access ,Ocean Balcony Club with Club Lounge access,,,club,very_high,other,,,1.0,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean Family Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access ,Ocean Family Club with Club Lounge access,,,club,very_high,other,,,,1.0,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Club Room  Balcony (Ocean),Club Room Balcony,,,club,very_high,room,,,1.0,,1.0,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean View Club Room with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean View Club Room with Club Lounge access,,,club,very_high,room,,,,,1.0,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean Balcony Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean Balcony Club with Club Lounge access,,,club,very_high,other,,,1.0,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Ocean Family Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean Family Club with Club Lounge access,,,club,very_high,other,,,,1.0,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,1 BEDROOM OCEAN SUITE,1 BEDROOM OCEAN SUITE,1.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Suite  1 Bedroom (Ocean),Suite 1 Bedroom,1.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,One Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,One Bedroom Ocean View Suite with Private Terrace,1.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,SUITE SEA VIEW,SUITE SEA VIEW,,,,,suite,,,,,,sea_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,One Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,One Bedroom Ocean View Suite with Private Terrace,1.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,2 BEDROOM OCEAN SUITE,2 BEDROOM OCEAN SUITE,2.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,FAMILY GARDEN SUITE,FAMILY GARDEN SUITE,,,,,suite,,,,1.0,,garden_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Two Bedroom Ocean Suite,Two Bedroom Ocean Suite,2.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Family Suite (Garden),Family Suite,,,,,suite,,,,1.0,,garden_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Two Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Two Bedroom Ocean View Suite with Private Terrace,2.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Family Garden Suite with Private Terrace - includes direct resort access  Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Family Garden Suite with Private Terrace,,,club,very_high,suite,,,1.0,1.0,,garden_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,AL BAHAR ONE BEDROOM VILLA,AL BAHAR ONE BEDROOM VILLA,1.0,,,,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,One Bedroom Al Bahar Villa,One Bedroom Al Bahar Villa,1.0,,,,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Two Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Two Bedroom Ocean View Suite with Private Terrace,2.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,SUITE SUPERIOR SEA VIEW,SUITE SUPERIOR SEA VIEW,,,superior,enhanced,suite,,,,,,sea_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,SUITE GARDEN VIEW,SUITE GARDEN VIEW,,,,,suite,,,,,,garden_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Family Garden Suite with Private Terrace - includes direct resort access  Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Family Garden Suite with Private Terrace,,,club,very_high,suite,,,1.0,1.0,,garden_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Villa  1 Bedroom (Al Bahar),Villa 1 Bedroom,1.0,,,,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Al Bahar One Bedroom Royal Villa with Private Pool - includes Two-Way Airport Transfer  Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Breakfast included in the price ,Al Bahar One Bedroom Royal Villa with Private Pool,1.0,,royal,luxury,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Al Bahar One Bedroom Royal Villa with Private Pool - includes Two-Way Airport Transfer  Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Half board included ,Al Bahar One Bedroom Royal Villa with Private Pool,1.0,,royal,luxury,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,3 BEDROOM OCEAN SUITE,3 BEDROOM OCEAN SUITE,3.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,AL BAHAR TWO BEDROOM VILLA,AL BAHAR TWO BEDROOM VILLA,2.0,,,,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,SUITE THREE BEDROOMS,SUITE THREE BEDROOMS,3.0,,,,suite,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Villa  Royal  2 bedrooms,Villa Royal 2 bedroom,2.0,,royal,luxury,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Three Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Three Bedroom Ocean View Suite with Private Terrace,3.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Al Bahar Two Bedroom Royal Villa with Private Pool - includes Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Breakfast included in the price ,Al Bahar Two Bedroom Royal Villa with Private Pool,2.0,,royal,luxury,villa,,,,,,,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Three Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Three Bedroom Ocean View Suite with Private Terrace,3.0,,club,very_high,suite,,,1.0,,,ocean_view,,
83,"The Ritz-Carlton, Jumeirah",2345,JUMEIRAH BEACH,Al Bahar Two Bedroom Royal Villa with Private Pool - includes Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Half board included ,Al Bahar Two Bedroom Royal Villa with Private Pool,2.0,,royal,luxury,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN DELUXE ROOM ,OCEAN DELUXE ROOM,,,deluxe,high,room,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN FAMILY DELUXE,OCEAN FAMILY DELUXE,,,deluxe,high,other,,,,1.0,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Deluxe,Ocean Deluxe,,,deluxe,high,other,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Deluxe (Double),Ocean Deluxe,,,deluxe,high,other,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Deluxe (Twin),Ocean Deluxe,,,deluxe,high,other,twin,twin,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN DELUXE BALCONY ROOM,OCEAN DELUXE BALCONY ROOM,,,deluxe,high,room,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room - includes Wild Wadi Waterpark™ and KiDS Club access  ,Ocean View Deluxe Room,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,DOUBLE DELUXE WITH BALCONY,DOUBLE DELUXE WITH BALCONY,,,deluxe,high,other,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,DOUBLE DELUXE,DOUBLE DELUXE,,,deluxe,high,other,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Family Deluxe Room with Murphy Wall Beds - includes Wild Wadi Waterpark™ and KiDS Club access ,Ocean View Family Deluxe Room with Murphy Wall Beds,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Deluxe Room Balcony (Ocean),Deluxe Room Balcony,,,deluxe,high,room,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room with Private Balcony - includes Wild Wadi Waterpark™ and KiDS Club access ,Ocean View Deluxe Room with Private Balcony,,,deluxe,high,room,,,1.0,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room - includes Wild Wadi Waterpark™ and KiDS Club access  - Breakfast included in the price ,Ocean View Deluxe Room,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Family Deluxe Room with Murphy Wall Beds - includes Wild Wadi Waterpark™ and KiDS Club access - Breakfast included in the price ,Ocean View Family Deluxe Room with Murphy Wall Beds,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room with Private Balcony - includes Wild Wadi Waterpark™ and KiDS Club access - Breakfast included in the price ,Ocean View Deluxe Room with Private Balcony,,,deluxe,high,room,,,1.0,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN CLUB,OCEAN CLUB,,,club,very_high,other,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room - includes Wild Wadi Waterpark™ and KiDS Club access  - Half board included ,Ocean View Deluxe Room,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN BALCONY CLUB,OCEAN BALCONY CLUB,,,club,very_high,other,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,OCEAN FAMILY CLUB,OCEAN FAMILY CLUB,,,club,very_high,other,,,,1.0,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Family Deluxe Room with Murphy Wall Beds - includes Wild Wadi Waterpark™ and KiDS Club access - Half board included ,Ocean View Family Deluxe Room with Murphy Wall Beds,,,deluxe,high,room,,,,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Club Room (Ocean),Club Room,,,club,very_high,room,,,,,1.0,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Deluxe Room with Private Balcony - includes Wild Wadi Waterpark™ and KiDS Club access - Half board included ,Ocean View Deluxe Room with Private Balcony,,,deluxe,high,room,,,1.0,1.0,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Club Room Balcony (Ocean),Club Room Balcony,,,club,very_high,room,,,1.0,,1.0,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Club Room with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Breakfast included in the price ,Ocean View Club Room with Club Lounge access,,,club,very_high,room,,,,,1.0,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Club Room (Family | Ocean),Club Room,,,club,very_high,room,,,,1.0,1.0,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Balcony Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access ,Ocean Balcony Club with Club Lounge access,,,club,very_high,other,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Family Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access ,Ocean Family Club with Club Lounge access,,,club,very_high,other,,,,1.0,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean View Club Room with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean View Club Room with Club Lounge access,,,club,very_high,room,,,,,1.0,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Balcony Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean Balcony Club with Club Lounge access,,,club,very_high,other,,,1.0,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Ocean Family Club with Club Lounge access - Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  all-day refreshments and Wild Wadi Waterpark™ Access - Half board included ,Ocean Family Club with Club Lounge access,,,club,very_high,other,,,,1.0,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,1 BEDROOM OCEAN SUITE,1 BEDROOM OCEAN SUITE,1.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,SUITE ONE BEDROOM,SUITE ONE BEDROOM,1.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Suite 1 Bedroom (Ocean),Suite 1 Bedroom,1.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,One Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,One Bedroom Ocean View Suite with Private Terrace,1.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,One Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,One Bedroom Ocean View Suite with Private Terrace,1.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,2 BEDROOM OCEAN SUITE,2 BEDROOM OCEAN SUITE,2.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,FAMILY GARDEN SUITE,FAMILY GARDEN SUITE,,,,,suite,,,,1.0,,garden_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Suite 2 Bedrooms (Ocean),Suite 2 Bedrooms,2.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Two Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Two Bedroom Ocean View Suite with Private Terrace,2.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Family Suite (Garden),Family Suite,,,,,suite,,,,1.0,,garden_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Family Garden Suite with Private Terrace - includes direct resort access  Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Family Garden Suite with Private Terrace,,,club,very_high,suite,,,1.0,1.0,,garden_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,AL BAHAR ONE BEDROOM VILLA,AL BAHAR ONE BEDROOM VILLA,1.0,,,,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Two Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Two Bedroom Ocean View Suite with Private Terrace,2.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Family Garden Suite with Private Terrace - includes direct resort access  Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Family Garden Suite with Private Terrace,,,club,very_high,suite,,,1.0,1.0,,garden_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Villa 1 Bedroom (Al Bahar),Villa 1 Bedroom,1.0,,,,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Al Bahar One Bedroom Royal Villa with Private Pool - includes Two-Way Airport Transfer  Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Breakfast included in the price ,Al Bahar One Bedroom Royal Villa with Private Pool,1.0,,royal,luxury,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Al Bahar One Bedroom Royal Villa with Private Pool - includes Two-Way Airport Transfer  Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Half board included ,Al Bahar One Bedroom Royal Villa with Private Pool,1.0,,royal,luxury,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,3 BEDROOM OCEAN SUITE,3 BEDROOM OCEAN SUITE,3.0,,,,suite,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,AL BAHAR TWO BEDROOM VILLA,AL BAHAR TWO BEDROOM VILLA,2.0,,,,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,VILLA TWO BEDROOMS,VILLA TWO BEDROOMS,2.0,,,,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Three Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Breakfast included in the price ,Three Bedroom Ocean View Suite with Private Terrace,3.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Al Bahar Two Bedroom Royal Villa with Private Pool - includes Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Breakfast included in the price ,Al Bahar Two Bedroom Royal Villa with Private Pool,2.0,,royal,luxury,villa,,,,,,,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Three Bedroom Ocean View Suite with Private Terrace  - includes Daily Breakfast & Afternoon Tea  Evening Drinks & Canapes  Club Lounge access with all-day refreshments and Wild Wadi Waterpark™ access - Half board included ,Three Bedroom Ocean View Suite with Private Terrace,3.0,,club,very_high,suite,,,1.0,,,ocean_view,,
84,Four Seasons Resort at Jumeirah Beach,2345,JUMEIRAH BEACH,Al Bahar Two Bedroom Royal Villa with Private Pool - includes Butler Service  Daily Breakfast in-villa & Afternoon Tea  Evening Drinks & Canapes and Wild Wadi Waterpark™ access - Half board included ,Al Bahar Two Bedroom Royal Villa with Private Pool,2.0,,royal,luxury,villa,,,,,,,,
85,Waldorf Astoria The Palm,28390,PALM BEACH,Standard Twin Room ,Standard Twin Room,,2.0,standard,entry,room,twin,twin,,,,,,
85,Waldorf Astoria The Palm,28390,PALM BEACH,Standard King Room ,Standard King Room,,,standard,entry,room,king,king,,,,,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,KING GUEST ROOM WITH BALCONY AND SEA VIEW 32 SQM/FURNISHED BALCONY/MULTI-FUNCTION TABLE COFFEE-TEA FACILITY/CHAISE LOUNGE/WIFI,KING GUEST ROOM WITH BALCONY AND SEA VIEW 32 SQM/FURNISHED BALCONY/MULTI-FUNCTION TABLE COFFEE-TEA FACILITY/CHAISE LOUNGE/WIFI,,,,,room,king,king,1.0,,,sea_view,32.0,344.4
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,Standard Room 1 King Bed Sea View,Standard Room 1 King Bed Sea View,,,standard,entry,room,1 king bed,king,,,,sea_view,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,King Room with Balcony and Sea View - Breakfast included in the price ,King Room with Balcony and Sea View,,,,,room,king,king,1.0,,,sea_view,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,KING DELUXE GARDEN VIEW ROOM 45 SQ.M / FAMILY ROOM NEAR POOL AND KIDS ZONE BATH/SHOWER-COFFEE/TEA FACILITY-NON-SMOKING,KING DELUXE GARDEN VIEW ROOM 45 SQ.M / FAMILY ROOM NEAR POOL AND KIDS ZONE BATH/SHOWER-COFFEE/TEA FACILITY-NON-SMOKING,,,deluxe,high,room,king,king,,1.0,,garden_view,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,TWIN DELUXE GARDEN VIEW ROOM 45 SQ.M / FAMILY ROOM NEAR POOL AND KIDS ZONE BATH/SHOWER - COFFEE/TEA FACILITY - NEAR POOL,TWIN DELUXE GARDEN VIEW ROOM 45 SQ.M / FAMILY ROOM NEAR POOL AND KIDS ZONE BATH/SHOWER,,,deluxe,high,room,twin,twin,,1.0,,garden_view,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,KING BAY CLUB SEA VIEW ROOM 45SQ.M MAX 4 PERSONS UPPER FLOOR SEA VIEW 45SQ.M SEA VIEW ROOM UPPER FLOOR SEA VIEW,KING BAY CLUB SEA VIEW ROOM 45SQ.M MAX 4 PERSONS UPPER FLOOR SEA VIEW 45SQ.M SEA VIEW ROOM UPPER FLOOR SEA VIEW,,4.0,club,very_high,room,king,king,,,,sea_view,,
86,"DoubleTree by Hilton Resort & Spa Marjan Island, UAE",252948,DOUBLETREE BY HILTON RESORT & SPA MARJAN ISLAND,KING JUNIOR SUITE WITH BALCONY AND SEA VIEW 68 SQM/FURNISHED BALCONY/MULTI-FUNCTION TABLE COFFEE-TEA FACILITY/LIVING AREA/WIFI,KING JUNIOR SUITE WITH BALCONY AND SEA VIEW 68 SQM/FURNISHED BALCONY/MULTI-FUNCTION TABLE COFFEE-TEA FACILITY/LIVING AREA/WIFI,,,junior,entry,suite,king,king,1.0,,,sea_view,68.0,732.0
