reference_id,ref_hotel_name,hotel_id,hotel_name,room_name,main_name,bedrooms_count,room_capacity,room_quality,room_quality_category,room_class,bedding_type,bedding_config,balcony,family_room,club_room,room_view,room_area_m2,room_area_sqft
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Aruba Tower Double room with partial ocean view full double bed,Aruba Tower Double room with partial ocean view,,2.0,,,room,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Aruba Tower Double room with ocean view twin beds,Aruba Tower Double room with ocean view,,2.0,,,room,twin beds,twins,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Aruba Tower Double room with partial ocean view twin beds,Aruba Tower Double room with partial ocean view,,2.0,,,room,twin beds,twins,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club room with ocean view,Palm Beach Club room with ocean view,,,club,very_high,room,,,,,1.0,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club room with partial ocean view,Palm Beach Club room with partial ocean view,,,club,very_high,room,,,,,1.0,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Quadruple room with ocean view,Palm Beach Club Quadruple room with ocean view,,4.0,club,very_high,room,,,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Quadruple room with partial ocean view,Palm Beach Club Quadruple room with partial ocean view,,4.0,club,very_high,room,,,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double room with ocean view full double bed,Palm Beach Club Double room with ocean view,,2.0,club,very_high,room,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double room with partial ocean view full double bed,Palm Beach Club Double room with partial ocean view,,2.0,club,very_high,room,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double room with ocean view twin beds,Palm Beach Club Double room with ocean view,,2.0,club,very_high,room,twin beds,twins,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double room with partial ocean view twin beds,Palm Beach Club Double room with partial ocean view,,2.0,club,very_high,room,twin beds,twins,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower room with ocean view,Curacao Tower room with ocean view,,,,,room,,,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower room Limited View,Curacao Tower room Limited View,,,,,room,,,,,,limited_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Quadruple room with ocean view,Curacao Tower Quadruple room with ocean view,,4.0,,,room,,,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Quadruple room Limited View,Curacao Tower Quadruple room Limited View,,4.0,,,room,,,,,,limited_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double room with ocean view full double bed,Curacao Tower Double room with ocean view,,2.0,,,room,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double room Limited View full double bed,Curacao Tower Double room Limited View,,2.0,,,room,full double bed,double,,,,limited_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double room with ocean view twin beds,Curacao Tower Double room with ocean view,,2.0,,,room,twin beds,twins,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double room Limited View twin beds,Curacao Tower Double room Limited View,,2.0,,,room,twin beds,twins,,,,limited_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Bonaire Tower Double Suite with balcony full double bed,Bonaire Tower Double Suite with balcony,,2.0,,,suite,full double bed,double,1.0,,,,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Bonaire Tower French Balcony Double Suite full double bed,Bonaire Tower French Balcony Double Suite,,2.0,,,suite,full double bed,double,1.0,,,,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Aruba Tower Double Suite with ocean view full double bed,Aruba Tower Double Suite with ocean view,,2.0,,,suite,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double Suite with ocean view full double bed,Palm Beach Club Double Suite with ocean view,,2.0,club,very_high,suite,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double Suite with ocean view full double bed,Curacao Tower Double Suite with ocean view,,2.0,,,suite,full double bed,double,,,,ocean_view,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Curacao Tower Double Suite Resort View full double bed,Curacao Tower Double Suite Resort View,,2.0,,,suite,full double bed,double,,,,,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Aruba Tower Double Studio Suite full double bed,Aruba Tower Double Studio Suite,,,,,studio,full double bed,double,,,,,,
0,"Hilton Aruba Caribbean Resort & Casino, Aruba",radisson_aruba_resort_casino__spa,Hilton Aruba Caribbean Resort and Casino,Palm Beach Club Double Studio Suite full double bed,Palm Beach Club Double Studio Suite,,,club,very_high,studio,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double room full double bed,Deluxe Double room,,2.0,deluxe,high,room,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double room with balcony full double bed,Deluxe Double room with balcony,,2.0,deluxe,high,room,full double bed,double,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Grand Deluxe Double room full double bed,Grand Deluxe Double room,,2.0,deluxe,high,room,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Grand Deluxe Double room with balcony full double bed,Grand Deluxe Double room with balcony,,2.0,deluxe,high,room,full double bed,double,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double Junior Suite full double bed,Deluxe Double Junior Suite,,,deluxe,high,suite,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double Junior Suite with balcony full double bed,Deluxe Double Junior Suite with balcony,,,deluxe,high,suite,full double bed,double,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double Suite full double bed,Deluxe Double Suite,,2.0,deluxe,high,suite,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Deluxe Double Suite with balcony full double bed,Deluxe Double Suite with balcony,,2.0,deluxe,high,suite,full double bed,double,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Gemsstock Double Suite full double bed,Gemsstock Double Suite,,2.0,,,suite,full double bed,double,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Gemsstock Double Suite with balcony full double bed,Gemsstock Double Suite with balcony,,2.0,,,suite,full double bed,double,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Grand Deluxe Quadruple Suite,Grand Deluxe Quadruple Suite,,4.0,deluxe,high,suite,,,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Grand Deluxe Quadruple Suite with balcony,Grand Deluxe Quadruple Suite with balcony,,4.0,deluxe,high,suite,,,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Furka Suite,Furka Suite,,,,,suite,,,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Furka Suite with balcony,Furka Suite with balcony,,,,,suite,,,1.0,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Gotthard Suite,Gotthard Suite,,,,,suite,,,,,,,,
64,"Chedi Andermatt, Szwajcaria",the_chedi_andermatt,The Chedi Andermatt,Gotthard Suite with balcony,Gotthard Suite with balcony,,,,,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Other,Other,,,,,other,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room,Standard room,,,standard,entry,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Penthouse room,Standard Penthouse room,,,standard,entry,penthouse,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with lake view,Standard room with lake view,,,standard,entry,room,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with water view,Standard room with water view,,,standard,entry,room,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with view,Standard room with view,,,standard,entry,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with balcony,Standard room with balcony,,,standard,entry,room,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with balcony and with lake view,Standard room with balcony and with lake view,,,standard,entry,room,,,1.0,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard room with balcony and with view,Standard room with balcony and with view,,,standard,entry,room,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,1 Bedroom Standard room with view,1 Bedroom Standard room with view,1.0,,standard,entry,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Single room,Standard Single room,,1.0,standard,entry,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Single room with water view,Standard Single room with water view,,1.0,standard,entry,room,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Single room with balcony and with lake view,Standard Single room with balcony and with lake view,,1.0,standard,entry,room,,,1.0,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room full double bed,Standard Double room,,2.0,standard,entry,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room with lake view full double bed,Standard Double room with lake view,,2.0,standard,entry,room,full double bed,double,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room with land view full double bed,Standard Double room with land view,,2.0,standard,entry,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room with balcony full double bed,Standard Double room with balcony,,2.0,standard,entry,room,full double bed,double,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room with balcony and with lake view full double bed,Standard Double room with balcony and with lake view,,2.0,standard,entry,room,full double bed,double,1.0,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Double room with balcony and with view full double bed,Standard Double room with balcony and with view,,2.0,standard,entry,room,full double bed,double,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior room,Superior room,,,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior room with lake view,Superior room with lake view,,,superior,enhanced,room,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior room with land view,Superior room with land view,,,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior room with water view,Superior room with water view,,,superior,enhanced,room,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior room with view,Superior room with view,,,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Single room,Superior Single room,,1.0,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Single room with land view,Superior Single room with land view,,1.0,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Single room with view,Superior Single room with view,,1.0,superior,enhanced,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Single room single bed,Superior Single room,,1.0,superior,enhanced,room,single bed,single,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Double room full double bed,Superior Double room,,2.0,superior,enhanced,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Double room with lake view full double bed,Superior Double room with lake view,,2.0,superior,enhanced,room,full double bed,double,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Double room with land view full double bed,Superior Double room with land view,,2.0,superior,enhanced,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Double room with view full double bed,Superior Double room with view,,2.0,superior,enhanced,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Superior Double room twin beds,Superior Double room,,2.0,superior,enhanced,room,twin beds,twins,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe room,Deluxe room,,,deluxe,high,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe room with lake view,Deluxe room with lake view,,,deluxe,high,room,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe room with mountain view,Deluxe room with mountain view,,,deluxe,high,room,,,,,,mountain_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe room with water view,Deluxe room with water view,,,deluxe,high,room,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe room with view,Deluxe room with view,,,deluxe,high,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Single room,Deluxe Single room,,1.0,deluxe,high,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Family room,Deluxe Family room,,,deluxe,high,room,,,,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,1 Bedroom Deluxe Family room with land view,1 Bedroom Deluxe Family room with land view,1.0,,deluxe,high,room,,,,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Double room full double bed,Deluxe Double room,,2.0,deluxe,high,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Double room with lake view full double bed,Deluxe Double room with lake view,,2.0,deluxe,high,room,full double bed,double,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Double room with land view full double bed,Deluxe Double room with land view,,2.0,deluxe,high,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Double room with view full double bed,Deluxe Double room with view,,2.0,deluxe,high,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Double room twin beds,Deluxe Double room,,2.0,deluxe,high,room,twin beds,twins,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Triple room,Deluxe Triple room,,3.0,deluxe,high,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Executive room,Executive room,,,executive,very_high,room,,,,,1.0,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Executive Double room with land view full double bed,Executive Double room with land view,,2.0,executive,very_high,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Classic room,Classic room,,,classic,entry,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Classic Double room with view full double bed,Classic Double room with view,,2.0,classic,entry,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Grand room,Grand room,,,grand,luxury,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Grand Single room,Grand Single room,,1.0,grand,luxury,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Grand Double room full double bed,Grand Double room,,2.0,grand,luxury,room,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Luxury room,Luxury room,,,luxury,luxury,room,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Luxury Family room,Luxury Family room,,,luxury,luxury,room,,,,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite,Junior Suite,,,junior,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite with lake view,Junior Suite with lake view,,,junior,entry,suite,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite with land view,Junior Suite with land view,,,junior,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite with view,Junior Suite with view,,,junior,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite with balcony,Junior Suite with balcony,,,junior,entry,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Junior Suite with balcony and with lake view,Junior Suite with balcony and with lake view,,,junior,entry,suite,,,1.0,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Single Junior Suite,Single Junior Suite,,,junior,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Single Junior Suite with lake view,Single Junior Suite with lake view,,,junior,entry,suite,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Single Junior Suite with balcony single bed,Single Junior Suite with balcony,,,junior,entry,suite,single bed,single,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Junior Suite full double bed,Double Junior Suite,,,junior,entry,suite,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Junior Suite with lake view full double bed,Double Junior Suite with lake view,,,junior,entry,suite,full double bed,double,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Junior Suite with land view full double bed,Double Junior Suite with land view,,,junior,entry,suite,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Junior Suite with view full double bed,Double Junior Suite with view,,,junior,entry,suite,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Triple Junior Suite with balcony,Triple Junior Suite with balcony,,3.0,junior,entry,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Junior Suite,Standard Junior Suite,,,standard,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Junior Suite,Deluxe Junior Suite,,,deluxe,high,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite,Suite,,,,,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with lake view,Suite with lake view,,,,,suite,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with mountain view,Suite with mountain view,,,,,suite,,,,,,mountain_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with water view,Suite with water view,,,,,suite,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with view,Suite with view,,,,,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with balcony,Suite with balcony,,,,,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Suite with balcony and with lake view,Suite with balcony and with lake view,,,,,suite,,,1.0,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,1 Bedroom Suite with lake view,1 Bedroom Suite with lake view,1.0,,,,suite,,,,,,lake_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,1 Bedroom Suite with view,1 Bedroom Suite with view,1.0,,,,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,1 Bedroom Suite with balcony and with view,1 Bedroom Suite with balcony and with view,1.0,,,,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,2 Bedrooms Suite,2 Bedrooms Suite,2.0,,,,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,2 Bedrooms Suite with balcony,2 Bedrooms Suite with balcony,2.0,,,,suite,,,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Single Suite,Single Suite,,1.0,,,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Single Suite with water view,Single Suite with water view,,1.0,,,suite,,,,,,sea_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Family Suite,Family Suite,,,,,suite,,,,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Family Suite with balcony,Family Suite with balcony,,,,,suite,,,1.0,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Suite full double bed,Double Suite,,2.0,,,suite,full double bed,double,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Suite with mountain view full double bed,Double Suite with mountain view,,2.0,,,suite,full double bed,double,,,,mountain_view,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Double Suite with balcony full double bed,Double Suite with balcony,,2.0,,,suite,full double bed,double,1.0,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Standard Suite,Standard Suite,,,standard,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,2 Bedrooms Standard Suite,2 Bedrooms Standard Suite,2.0,,standard,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Comfort Suite,Comfort Suite,,,comfort,entry,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Comfort Family Suite,Comfort Family Suite,,,comfort,entry,suite,,,,1.0,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Deluxe Suite,Deluxe Suite,,,deluxe,high,suite,,,,,,,,
65,"Badrutt's Palace, Szwajcaria",badrutts_palace_hotel,Badrutt's Palace Hotel,Prestige Suite,Prestige Suite,,,prestige,ultimate,suite,,,,,,,,
